iteration,objective,L_upper,grad_L_upper,delta_L_delay_um,grad_delta_L_delay_um,Lc0,grad_Lc0,Lc1,grad_Lc1,Lc2,grad_Lc2,Lc3,grad_Lc3,channel1_transmission,channel1_crosstalk,channel1_insertion_loss_db,channel1_flatness_var,channel2_transmission,channel2_crosstalk,channel2_insertion_loss_db,channel2_flatness_var
219,1.6315888166427612,25.956769856649853,-0.09602487087249756,15.162312080521806,-0.06727661192417145,22.91922305520108,0.2440105825662613,2.6323497177464508,-0.0038383007049560547,18.171108365333286,0.007593479007482529,14.001947774634566,0.07128620147705078,0.7264450192451477,0.14236466586589813,1.391777753829956,0.000903298263438046,0.801535427570343,0.05748691037297249,0.9669895172119141,0.001887868158519268
220,1.6278963088989258,25.956857163190335,-0.07858109474182129,15.162385724145619,-0.1079188659787178,22.904473916876906,0.24343341588974,2.6322972389805344,-0.014489183202385902,18.17105562835915,0.007374059408903122,13.9995277026401,-0.13902851939201355,0.7268769145011902,0.1418897658586502,1.3892402648925781,0.00091476523084566,0.8015497922897339,0.0576748363673687,0.966924250125885,0.00189193373080343
221,1.62431800365448,25.95694078610075,-0.07751357555389404,15.162459184601692,-0.10738961398601532,22.889724651703656,0.24284619092941284,2.6322768895657873,-0.013226905837655067,18.17099039538178,0.0017705857753753662,13.999496260984035,-0.13844045996665955,0.7272909283638,0.14152857661247253,1.3867645263671875,0.0009151269914582372,0.8015166521072388,0.057842373847961426,0.9671040177345276,0.0018914592219516635
222,1.620749592781067,25.95702103077504,-0.10258889198303223,15.162532462304926,-0.05471649393439293,22.874975551759952,0.24226996302604675,2.63228323973618,-0.0008371714502573013,18.17092728923278,-0.00716741755604744,14.001614325398098,0.07085573673248291,0.7276963591575623,0.14126506447792053,1.3842947483062744,0.0009048082283698022,0.8014456033706665,0.0579950176179409,0.9674839973449707,0.0018885539611801505
223,1.6172521114349365,25.957099793539953,-0.11461269855499268,15.1626021516139,-0.0276167169213295,22.860226835784733,0.24170635640621185,2.6322905371802157,0.004943162202835083,18.170887592573553,-0.012270167469978333,14.002423944853255,0.0776197612285614,0.7281015515327454,0.1409420520067215,1.3818575143814087,0.000901227758731693,0.801404595375061,0.058154959231615067,0.9677091240882874,0.0018884086748585105
224,1.6136441230773926,25.957177981861516,-0.11093294620513916,15.162666837094775,-0.028197024017572403,22.845478646186812,0.24115994572639465,2.632287840054551,0.0031074099242687225,18.170881366272386,-0.012559566646814346,14.001945165373497,0.0746350884437561,0.7285189628601074,0.14056088030338287,1.3793729543685913,0.0009034114773385227,0.801397979259491,0.058331459760665894,0.9677549004554749,0.0018912504892796278
225,1.6099590063095093,25.95725543961726,-0.09221088886260986,15.162727049888877,-0.05436817556619644,22.830731028676087,0.24063490331172943,2.6322795576230544,-0.005440684035420418,18.170906111949936,-0.00865321233868599,14.000347854449851,0.06336954236030579,0.7289449572563171,0.14012961089611053,1.3768631219863892,0.0009112819680012763,0.801419734954834,0.05852186679840088,0.9676544070243835,0.0018967149080708623
226,1.6066596508026123,25.95733108507795,-0.07279610633850098,15.162784953491514,-0.08617778867483139,22.81598391606065,0.24013520777225494,2.6322823511645335,-0.01677670143544674,18.1709494096839,-0.0021148212254047394,13.997915004200342,-0.1460440456867218,0.7293450236320496,0.13965743780136108,1.3745243549346924,0.0009227545233443379,0.8014332056045532,0.05871640890836716,0.9676044583320618,0.0019040455808863044
227,1.6031074523925781,25.957403893115302,-0.07356715202331543,15.162842880398735,-0.06998802721500397,22.80123711458049,0.23963098227977753,2.6323166062937653,-0.01616915687918663,18.17099361191121,0.00025133416056632996,13.998011474751635,-0.14464887976646423,0.7297505140304565,0.13930855691432953,1.3721046447753906,0.0009225717512890697,0.8014314770698547,0.058892808854579926,0.9676290154457092,0.0019081716891378164
228,1.5993188619613647,25.95747420015267,-0.09383964538574219,15.162899771187474,-0.00976685993373394,22.786490494618576,0.2391028255224228,2.6323781725154993,-0.0047625526785850525,18.171032879671692,-0.001332838088274002,14.000371328022352,0.06527304649353027,0.730166494846344,0.1390606015920639,1.3695799112319946,0.0009119699825532734,0.8014098405838013,0.05905431509017944,0.9677523374557495,0.0019091644790023565
229,1.595881462097168,25.957543537299014,-0.09376370906829834,15.162951745848357,0.012479430064558983,22.771744101255965,0.2385941445827484,2.6324427710353184,3.68412584066391e-05,18.171071561357596,-0.0022815950214862823,14.001472141954732,0.07403430342674255,0.7305631637573242,0.13875773549079895,1.3671973943710327,0.0009073600522242486,0.8013811707496643,0.05922626331448555,0.9679171442985535,0.0019112121080979705
230,1.5923526287078857,25.957612008437334,-0.08309972286224365,15.162997807935675,0.007991424761712551,22.75699787624634,0.23807556927204132,2.632500981435652,-0.0012317690998315811,18.171112043914835,-0.002286389470100403,14.001296442115212,0.07332339882850647,0.7309758067131042,0.13839414715766907,1.3647457361221313,0.0009088144870474935,0.8013749122619629,0.059412632137537,0.9679636359214783,0.0019147678976878524
231,1.5887649059295654,25.957679037664704,-0.05782651901245117,15.163038832278188,-0.027324510738253593,22.74225184483399,0.23756460845470428,2.6325558510909826,-0.008756129071116447,18.17115417621179,-0.0015649199485778809,13.999977788262377,-0.12722253799438477,0.7313984036445618,0.13798026740550995,1.3622608184814453,0.0009157926542684436,0.8013876676559448,0.05961882323026657,0.9679104089736938,0.0019195580389350653
232,1.5853066444396973,25.95774317599942,-0.04257524013519287,15.163077668273655,-0.030714238062500954,22.727506001824803,0.23702223598957062,2.632622119637004,-0.007575564086437225,18.17119603578982,-0.0037249624729156494,14.000805655604118,0.07065767049789429,0.7318102121353149,0.13766126334667206,1.359797716140747,0.0009124151547439396,0.8013477325439453,0.059805531054735184,0.9681329727172852,0.0019207915756851435
233,1.5817506313323975,25.9578037453578,-0.025404930114746094,15.163114760966202,-0.04763244837522507,22.7127605511307,0.23651601374149323,2.6326964459457973,-0.01053597778081894,18.171242983336274,-0.004627697169780731,14.000429626790375,0.06835475564002991,0.7322278022766113,0.13728800415992737,1.3573254346847534,0.0009148853714577854,0.8013424873352051,0.060001082718372345,0.9681731462478638,0.0019240024266764522
234,1.5783734321594238,25.957860007134716,-0.01787424087524414,15.163151420728022,-0.061034586280584335,22.698015475334635,0.23601196706295013,2.632783772019073,-0.015296537429094315,18.171296773621155,-0.004083532840013504,13.99900171666209,-0.13249042630195618,0.7326313257217407,0.13687531650066376,1.3549612760543823,0.0009227708214893937,0.8013591170310974,0.060199636965990067,0.9681007266044617,0.0019293345976620913
235,1.5748234987258911,25.957911905326217,-0.03156554698944092,15.16318859869103,-0.02645529806613922,22.683270763110446,0.2354990392923355,2.6328920552504633,-0.009510694071650505,18.171355416169856,-0.0057570114731788635,13.999828440077097,-0.12542852759361267,0.7330426573753357,0.13656340539455414,1.3525084257125854,0.0009202954242937267,0.8013543486595154,0.06038406863808632,0.9681378602981567,0.0019321313593536615
236,1.5714988708496094,25.957960745501854,-0.04739856719970703,15.163223922308015,0.029812393710017204,22.668526476046985,0.23500502109527588,2.6330081291631022,0.0029379036277532578,18.17142261514876,-0.008629478514194489,14.002579661170193,0.08686310052871704,0.7334288954734802,0.13633973896503448,1.3501662015914917,0.0009084458579309285,0.8012986183166504,0.060543276369571686,0.96844482421875,0.001932368497364223
237,1.5681532621383667,25.95800784711039,-0.046149492263793945,15.163253774400221,0.05121840536594391,22.65378257156496,0.23452447354793549,2.633107150814321,0.006937185302376747,18.171504716062053,-0.007948581129312515,14.003669149111992,0.09621644020080566,0.7338246703147888,0.13604217767715454,1.3478020429611206,0.0009043039754033089,0.8012710213661194,0.060724761337041855,0.9686039686203003,0.0019346756162121892
238,1.5646164417266846,25.95805330678691,-0.03036057949066162,15.1632772353554,0.03453622758388519,22.639038945734416,0.23401126265525818,2.633183006360869,0.0014569126069545746,18.171598612088438,-0.006187155842781067,14.003106551011586,0.09211814403533936,0.7342448830604553,0.13566553592681885,1.345323920249939,0.0009075810085050762,0.8012736439704895,0.06092431768774986,0.968603789806366,0.0019385811174288392
239,1.5610243082046509,25.958096274097176,-0.0014854669570922852,15.163296055016485,-0.013682413846254349,22.62429572250499,0.23351256549358368,2.6332486007967915,-0.011286122724413872,18.171698790101445,-0.003306213766336441,14.001116520238371,0.0767262876033783,0.7346717119216919,0.13523368537425995,1.3428385257720947,0.00091787293786183,0.801308274269104,0.061140503734350204,0.9684320688247681,0.0019440448377281427
240,1.5577285289764404,25.958135131553313,0.02261972427368164,15.163313963745805,-0.0654616504907608,22.6095529416987,0.23302912712097168,2.6333298003998937,-0.025937840342521667,18.171797449519158,-0.00011831149458885193,13.998083937935535,-0.13562554121017456,0.7350788116455078,0.134751096367836,1.3404899835586548,0.0009327739826403558,0.8013445734977722,0.06135514751076698,0.9682546854019165,0.0019506235839799047
241,1.554368257522583,25.95816872022276,0.013852596282958984,15.163334585084849,-0.05263201519846916,22.594810562046497,0.23253348469734192,2.633453789652104,-0.02662516012787819,18.17188674819101,-0.0004078671336174011,13.997541241797762,-0.13897764682769775,0.7354782819747925,0.1343863308429718,1.3381425142288208,0.0009367385064251721,0.8013525009155273,0.061552662402391434,0.9682270884513855,0.0019549692515283823
242,1.5507402420043945,25.958198121319423,-0.01582193374633789,15.163356786481906,0.008775018155574799,22.58006863853669,0.23203927278518677,2.633617844824657,-0.015103114768862724,18.17196833165617,-0.004240959882736206,13.999302051117166,-0.12481141090393066,0.7358891367912292,0.1341274529695511,1.3356883525848389,0.0009311336907558143,0.8013591170310974,0.06172491982579231,0.9682000279426575,0.0019566663540899754
243,1.5474454164505005,25.95822567329091,-0.05269026756286621,15.163376212775667,0.09819472581148148,22.56532722877498,0.23155884444713593,2.6337955195514584,0.0037705879658460617,18.172052632351303,-0.008828524500131607,14.002914572078435,0.09359675645828247,0.7362715005874634,0.1339472085237503,1.3333667516708374,0.0009166038362309337,0.8013019561767578,0.06188083067536354,0.9685136675834656,0.0019560938235372305
244,1.5442272424697876,25.958253963783868,-0.06068551540374756,15.163386991351253,0.1350666582584381,22.550586315803727,0.23106373846530914,2.6339483697835835,0.011648895218968391,18.172151014979864,-0.009943988174200058,14.004651141152776,0.10870236158370972,0.7366601824760437,0.13368533551692963,1.3310445547103882,0.0009104185737669468,0.8012630343437195,0.062062256038188934,0.9687309861183167,0.0019570665899664164
245,1.540793538093567,25.9582834508297,-0.02727973461151123,15.163387414501791,0.09606419503688812,22.535845992184637,0.23057426512241364,2.634063253168916,0.005231708288192749,18.172264980160467,-0.010553836822509766,14.004446546139196,0.10734871029853821,0.7370795011520386,0.13333390653133392,1.3285764455795288,0.0009123302297666669,0.8012485504150391,0.062273938208818436,0.968816876411438,0.001958956476300955
246,1.5371845960617065,25.958311837498783,0.015160322189331055,15.163381166543513,0.025559356436133385,22.521106322920506,0.23005317151546478,2.634156532868675,-0.009948665276169777,18.172394609180365,-0.010174006223678589,14.002509898558664,0.09145084023475647,0.737522304058075,0.1329018920660019,1.3260027170181274,0.0009218024788424373,0.801264762878418,0.06250851601362228,0.968738853931427,0.00196256791241467
247,1.5336796045303345,25.958336448500397,0.06017458438873291,15.163373762528622,-0.05833527073264122,22.506367580998635,0.2295750081539154,2.6342604096636792,-0.029726749286055565,18.172537460957237,-0.007443692535161972,13.999267508082033,-0.12241360545158386,0.7379512786865234,0.13241977989673615,1.3235377073287964,0.0009375936933793128,0.8013096451759338,0.06275273859500885,0.9685126543045044,0.001968581695109606
248,1.5303961038589478,25.958354688433737,0.07557129859924316,15.163371128025428,-0.0780230164527893,22.491629760618423,0.22910241782665253,2.6344132083923504,-0.036090634763240814,18.172685327244007,-0.0054003410041332245,13.998349799712047,-0.12898480892181396,0.7383497357368469,0.1320439726114273,1.3212133646011353,0.0009434619569219649,0.8013248443603516,0.06296037882566452,0.9684442281723022,0.0019729977939277887
249,1.5268932580947876,25.95836615649068,0.04139244556427002,15.163374173141081,-0.01198428776115179,22.476892837636356,0.22864112257957458,2.6346229507213614,-0.026494596153497696,18.17283252985432,-0.005512770265340805,13.999639986027802,-0.11806726455688477,0.7387533783912659,0.13176889717578888,1.3188239336013794,0.0009408944169990718,0.8013476133346558,0.06314634531736374,0.9683353304862976,0.001976575003936887
250,1.5236860513687134,25.958373764404538,-0.00213015079498291,15.163377754595079,0.08705858141183853,22.462156735072075,0.2282065600156784,2.6348650569300363,-0.008349744603037834,18.172979452436394,-0.005892600864171982,14.002745544072061,0.09576612710952759,0.7391254305839539,0.13157281279563904,1.316588282585144,0.000930231879465282,0.801326334476471,0.06330584734678268,0.968460738658905,0.0019781766459345818
251,1.5204581022262573,25.958380768152445,-0.028339266777038574,15.163374908358868,0.14343468844890594,22.447421230408256,0.22777728736400604,2.635100157030669,0.0009358860552310944,18.17312712975087,-0.006246693432331085,14.003967716631248,0.10694560408592224,0.7395080924034119,0.13129451870918274,1.314327359199524,0.0009283137624152005,0.8013301491737366,0.06349261105060577,0.9684523344039917,0.0019811876118183136
252,1.5170390605926514,25.95838896787836,-0.029059767723083496,15.163362306472594,0.14276638627052307,22.432686104421254,0.22731128334999084,2.6353103460333203,-0.0012905336916446686,18.173276433233138,-0.007533825933933258,14.003303578976551,0.10192176699638367,0.7399175763130188,0.13093261420726776,1.3119438886642456,0.0009345101425424218,0.8013625741004944,0.06370551139116287,0.968291163444519,0.0019853725098073483
253,1.5134845972061157,25.958398298531755,0.0006035566329956055,15.163340929172113,0.08341111242771149,22.417951406873627,0.22681209444999695,2.6355025351767765,-0.01422695443034172,18.173430562365482,-0.009387042373418808,14.001018030366106,0.08332744240760803,0.740349292755127,0.1304975003004074,1.30945885181427,0.000947539578191936,0.8014127612113953,0.06394805759191513,0.9680314064025879,0.0019898083992302418
254,1.5103451013565063,25.958406674628044,0.03253293037414551,15.163315785090534,0.01174838375300169,22.403217408899216,0.22637252509593964,2.6357045598325786,-0.03073926642537117,18.173593882982466,-0.009880371391773224,13.99757501039198,-0.13074147701263428,0.7407521605491638,0.13001009821891785,1.3071651458740234,0.0009656124748289585,0.8014512062072754,0.06420232355594635,0.9678382873535156,0.0019951879512518644
255,1.5071358680725098,25.958412054699355,0.04424238204956055,15.163292277575193,-0.005057758651673794,22.38848399198023,0.2259361743927002,2.6359488655752124,-0.034654032438993454,18.173766827027617,-0.010625649243593216,13.996642632281722,-0.13729757070541382,0.7411488890647888,0.1296386867761612,1.3048670291900635,0.0009734752820804715,0.8014739155769348,0.064426951110363,0.967727780342102,0.0019989293068647385
256,1.503613829612732,25.9584139428214,0.03221726417541504,15.163271430843112,0.03417181596159935,22.37375104353028,0.22548368573188782,2.6362393686465935,-0.026564056053757668,18.17395044457367,-0.012147206813097,13.998086879947179,-0.12524861097335815,0.7415571808815002,0.12937042117118835,1.3024626970291138,0.00097171391826123,0.8014989495277405,0.06463228166103363,0.9676027297973633,0.0020013877656310797
257,1.500198245048523,25.958413482227975,0.011357545852661133,15.163250209906078,0.10915854573249817,22.35901857980423,0.22507134079933167,2.63655528448145,-0.010126907378435135,18.174147713630397,-0.01217467337846756,14.001477233154523,0.08970865607261658,0.7419536709785461,0.1291867345571518,1.300094485282898,0.0009615764720365405,0.8014914393424988,0.06481830775737762,0.9676520228385925,0.0020027051214128733
258,1.4969921112060547,25.958412302342197,0.00297701358795166,15.1632233298822,0.15061883628368378,22.344286373508094,0.22466732561588287,2.6368608231893838,-0.0018363632261753082,18.174357436389258,-0.010608803480863571,14.00303604316823,0.10384014248847961,0.7423385977745056,0.1289229840040207,1.2978274822235107,0.0009592804708518088,0.8014954328536987,0.06501822173595428,0.967641294002533,0.0020050944294780493
259,1.4936530590057373,25.95841103729848,0.022413969039916992,15.16318838273383,0.1334896683692932,22.3295541802619,0.22424256801605225,2.6371401537610013,-0.005150720477104187,18.17457436303259,-0.00940561294555664,14.002703624581478,0.10162428021430969,0.7427437901496887,0.12857656180858612,1.295474886894226,0.0009649377898313105,0.8015252947807312,0.06525115668773651,0.9674904942512512,0.00200832006521523
260,1.4901783466339111,25.958408381031347,0.05744373798370361,15.16314735576284,0.07534448057413101,22.314821926786543,0.22381766140460968,2.6374026190278883,-0.017574138939380646,18.17479469133602,-0.008755385875701904,14.00069960603959,0.08508074283599854,0.7431654930114746,0.12816135585308075,1.2930575609207153,0.0009780058171600103,0.8015851974487305,0.0655057355761528,0.9671775698661804,0.002012350130826235
261,1.4871020317077637,25.95840209337178,0.08993673324584961,15.163104973983906,0.008431380614638329,22.30008956218779,0.2233983427286148,2.637675315992978,-0.03293906897306442,18.175016431239058,-0.008033636957406998,13.997462690362198,-0.12668082118034363,0.7435620427131653,0.12768876552581787,1.290809988975525,0.0009962535696104169,0.8016332983970642,0.06576705724000931,0.9669312238693237,0.002017518039792776
262,1.4839046001434326,25.958390315717867,0.09461617469787598,15.163066144395275,0.003366210265085101,22.2853570186953,0.22298330068588257,2.637988828183499,-0.0352448932826519,18.175237591870463,-0.008097931742668152,13.99667679481837,-0.13216909766197205,0.7439528107643127,0.12733031809329987,1.2885586023330688,0.0010051785502582788,0.8016752600669861,0.06599535048007965,0.9667142033576965,0.0020206617191433907
263,1.4804152250289917,25.958373254747684,0.06561720371246338,15.163030880723246,0.0658276230096817,22.27062422154951,0.22256940603256226,2.63834403735315,-0.024382513016462326,18.175458444176915,-0.008809253573417664,13.998197028613712,-0.11895090341567993,0.7443551421165466,0.1270703822374344,1.2862052917480469,0.0010053652804344893,0.8017174005508423,0.06620068103075027,0.9664946794509888,0.002022678731009364
264,1.4770400524139404,25.958353392162465,0.03338170051574707,15.162994346467375,0.15602487325668335,22.255891109761695,0.22216910123825073,2.6387146364562084,-0.005445396527647972,18.175680944888583,-0.008727505803108215,14.001577224006006,0.09566894173622131,0.7447460889816284,0.12689019739627838,1.283887267112732,0.0009975057328119874,0.801725447177887,0.06638378649950027,0.9664559960365295,0.002022686880081892
265,1.4739291667938232,25.958333196084766,0.0230104923248291,15.162950163485242,0.1958370953798294,22.241157553900553,0.22177119553089142,2.63906013393988,0.0027587581425905228,18.175904764409047,-0.008287519216537476,14.003005959350425,0.10905042290687561,0.7451302409172058,0.12662652134895325,1.281642198562622,0.000997476396150887,0.801726222038269,0.06659571826457977,0.9664568305015564,0.0020232838578522205
266,1.470555305480957,25.958313404721302,0.042548537254333496,15.162896185989936,0.16953659057617188,22.22642343507127,0.22133111953735352,2.6393660425832843,-0.001408413052558899,18.176128652697706,-0.010377679020166397,14.00244498029067,0.10466617345809937,0.7455452680587769,0.12627342343330383,1.2792483568191528,0.0010048256954178214,0.801754355430603,0.06683667004108429,0.9663076400756836,0.002024224493652582
267,1.4671066999435425,25.958292634210043,0.08599162101745605,15.162835245968802,0.09144353866577148,22.211688934232445,0.22087308764457703,2.6396448690536216,-0.01612917147576809,18.176358213720302,-0.01278277114033699,14.000160959487282,0.08514904975891113,0.7459740042686462,0.125856414437294,1.276802897453308,0.0010190741159021854,0.8018072247505188,0.06710408627986908,0.966023325920105,0.0020256645511835814
268,1.464224100112915,25.95826798655858,0.12258720397949219,15.162773658141662,0.01156499981880188,22.196954346090987,0.22046801447868347,2.6399298546264207,-0.03379131853580475,18.176599365782746,-0.013696979731321335,13.996651883307509,-0.1282157599925995,0.7463632822036743,0.12538090348243713,1.2746104001998901,0.0010385994100943208,0.8018388748168945,0.0673748031258583,0.9658570289611816,0.0020280354656279087
269,1.4611084461212158,25.958237307302394,0.13003981113433838,15.162717271633875,0.0007407069206237793,22.182219604522764,0.22008027136325836,2.6402572337195753,-0.03782042860984802,18.17685348746247,-0.012706305831670761,13.99567457739182,-0.1354730725288391,0.7467485070228577,0.12502457201480865,1.272405743598938,0.001048893784172833,0.8018792271614075,0.06761164218187332,0.965643584728241,0.002029568189755082
270,1.4576119184494019,25.958200655596876,0.10150265693664551,15.162666362357841,0.06282543390989304,22.167484549645092,0.21967393159866333,2.640631400624389,-0.028095822781324387,18.1771167281244,-0.011561159044504166,13.997107427500323,-0.12286719679832458,0.7471538782119751,0.12476282566785812,1.2700473070144653,0.0010502029908820987,0.8019289970397949,0.06781573593616486,0.9653784036636353,0.0020303609780967236
271,1.4541065692901611,25.95816057378135,0.06193661689758301,15.16261586671116,0.16405516862869263,22.152749172354024,0.21927738189697266,2.6410275996952923,-0.009136714041233063,18.17738518864735,-0.00898081436753273,14.000501465673377,0.0908781886100769,0.747553825378418,0.12459208071231842,1.2676914930343628,0.001043885131366551,0.8019605875015259,0.06800199300050735,0.9652095437049866,0.0020296445582062006
272,1.4509446620941162,25.958120128170336,0.042191386222839355,15.162558338705159,0.2181565761566162,22.13801341331249,0.2189050018787384,2.6414040711642555,0.00016898103058338165,18.177651477464327,-0.006745867431163788,14.002004045488732,0.10505011677742004,0.7479361891746521,0.12433482706546783,1.2654691934585571,0.0010448878165334463,0.8019768595695496,0.06820548325777054,0.965121865272522,0.002029126277193427
273,1.4477219581604004,25.958080718121572,0.052965521812438965,15.162490482378606,0.20532897114753723,22.123277072672337,0.2184942066669464,2.6417432517606962,-0.002443738281726837,18.177909830290293,-0.007630892097949982,14.001554747387749,0.10154515504837036,0.7483397722244263,0.12400161474943161,1.263153314590454,0.0010531734442338347,0.8020104765892029,0.06844602525234222,0.9649389982223511,0.0020286161452531815
274,1.4443881511688232,25.95804148568932,0.09051847457885742,15.162414219198565,0.13535332679748535,22.1085402364641,0.2180575430393219,2.642054294025283,-0.01568816602230072,18.17816345365638,-0.010349996387958527,13.999402537507715,-0.10038456320762634,0.748758852481842,0.12359503656625748,1.2607735395431519,0.001067442586645484,0.8020550608634949,0.06871539354324341,0.9646936655044556,0.0020281646866351366
275,1.4411565065383911,25.957999784868587,0.12425065040588379,15.162335487797593,0.09393740445375443,22.093803166783992,0.2176063358783722,2.6423678895211604,-0.021273840218782425,18.17842021569213,-0.011802438646554947,13.999192294114224,-0.10175767540931702,0.7491753697395325,0.12326673418283463,1.2583725452423096,0.0010725033935159445,0.802054762840271,0.06896433234214783,0.9646885991096497,0.0020257800351828337
276,1.4379167556762695,25.957953485649345,0.14828932285308838,15.16225756144779,0.08840736746788025,22.07906621026149,0.21717888116836548,2.6426956547585143,-0.018708016723394394,18.17868380614948,-0.011319033801555634,14.00075989552724,0.0955742597579956,0.749588668346405,0.1230156272649765,1.255963683128357,0.0010703641455620527,0.8020323514938354,0.06919653713703156,0.9648011326789856,0.002022583968937397
277,1.434704303741455,25.957901336712187,0.1519259214401245,15.1621807555353,0.0856875628232956,22.064329535751057,0.21675607562065125,2.6430308587365663,-0.020376242697238922,18.17895230539599,-0.011733844876289368,14.000519905461605,0.09388551115989685,0.7499894499778748,0.12269645184278488,1.2536647319793701,0.0010774078546091914,0.8020595908164978,0.0694311261177063,0.9646493196487427,0.002020980231463909
278,1.4315382242202759,25.957843635547608,0.15063023567199707,15.162105148282851,0.06867185980081558,22.049593278092615,0.21633805334568024,2.6433763901447147,-0.027050375938415527,18.1792264239017,-0.0139358751475811,13.998676295458097,-0.10445818305015564,0.7503893971443176,0.12230712175369263,1.251400351524353,0.0010918059851974249,0.8021107316017151,0.06968004256486893,0.9643692374229431,0.0020205446053296328
279,1.4283010959625244,25.95778099660626,0.13126647472381592,15.162031870847304,0.10233434289693832,22.03485754035136,0.21595445275306702,2.6437455095749454,-0.02381719835102558,18.17951168642543,-0.012862112373113632,13.998827782035148,-0.10239142179489136,0.75078284740448,0.12200481444597244,1.2491455078125,0.0010989918373525143,0.8021561503410339,0.06989987194538116,0.9641193151473999,0.0020190610084682703
280,1.4251024723052979,25.957715248681744,0.10203993320465088,15.161958183943439,0.17118589580059052,22.020122198661664,0.21556615829467773,2.6441291309935004,-0.01245177537202835,18.179804138062764,-0.010198090225458145,14.000745369202216,0.09781306982040405,0.7511749863624573,0.12177817523479462,1.246871829032898,0.0010989749571308494,0.8021768927574158,0.07010067999362946,0.9640030264854431,0.002017025602981448
281,1.4218559265136719,25.957648743687066,0.08622229099273682,15.161878987572818,0.19814372062683105,22.005387185166665,0.2151673585176468,2.644501674099948,-0.010135509073734283,18.180095840342798,-0.009569641202688217,14.000769873275345,0.0986526608467102,0.7515712380409241,0.12147116661071777,1.2446051836013794,0.0011065715225413442,0.8022190928459167,0.0703253298997879,0.963767945766449,0.002014968078583479
282,1.4206255674362183,25.957582661653465,0.08647310733795166,15.161792786254404,0.1789514720439911,21.990652521624714,0.008270978927612305,2.644859324467667,-0.017332514747977257,18.18038519584919,-0.011874310672283173,13.999069798697976,-0.09801885485649109,0.7518353462219238,0.12107297033071518,1.2431286573410034,0.0011201439192518592,0.8021075129508972,0.07055319845676422,0.9643659591674805,0.0020125838927924633
283,1.4204659461975098,25.957516931219523,0.10538387298583984,15.161701672473466,0.16303299367427826,21.97730856824979,0.008128196001052856,2.6452190101407216,-0.019698109477758408,18.180678830595067,-0.011242222040891647,13.999251160170711,-0.09580308198928833,0.7520073652267456,0.12076852470636368,1.2421492338180542,0.001124548609368503,0.8018994927406311,0.07073681801557541,0.9654825925827026,0.0020082707051187754
284,1.4203612804412842,25.957450161274128,0.11632740497589111,15.16160729403115,0.18084333837032318,21.965219725831158,0.007990807294845581,2.645585684643715,-0.014140546321868896,18.180974645710176,-0.007874228060245514,14.001093119106287,0.10374361276626587,0.7521546483039856,0.12056208401918411,1.2412850856781006,0.0011217306600883603,0.8016837239265442,0.07088960707187653,0.9666411280632019,0.00200333958491683
285,1.4202204942703247,25.957381659457788,0.1375516653060913,15.161508610740793,0.15851619839668274,21.95426365988861,0.007879316806793213,2.645946786528254,-0.016797848045825958,18.1812631798911,-0.0075914375483989716,14.00093304641384,0.10286158323287964,0.7522990107536316,0.12029727548360825,1.2404718399047852,0.0011274541029706597,0.801516592502594,0.07105619460344315,0.9675362706184387,0.0019992573652416468
286,1.4201407432556152,25.957310064378014,0.1592700481414795,15.161407697316237,0.11144044250249863,21.944329861308635,0.007818341255187988,2.646308651765035,-0.026151245459914207,18.18154440711561,-0.009305700659751892,13.998980302953509,-0.09670993685722351,0.7524192929267883,0.11998997628688812,1.2398302555084229,0.0011416423367336392,0.8014012575149536,0.07122492045164108,0.9681512713432312,0.0019960643257945776
287,1.4200166463851929,25.957234106920446,0.16663408279418945,15.161308296256161,0.10911259055137634,21.935318318905335,0.007781565189361572,2.6466914839365163,-0.025149505585432053,18.181823842403666,-0.00900319218635559,13.998923004821695,-0.09667631983757019,0.7525283098220825,0.11977491527795792,1.2392257452011108,0.001148599898442626,0.8012846112251282,0.07135482132434845,0.9687738418579102,0.0019922093488276005
288,1.4198740720748901,25.957153665228894,0.15832853317260742,15.16121041852288,0.15030884742736816,21.927138667692827,0.007740229368209839,2.6470911667819714,-0.01472800225019455,18.182100870809393,-0.006678957492113113,14.000577060232644,0.10140290856361389,0.7526251673698425,0.11964944750070572,1.2386661767959595,0.00114908826071769,0.8011676073074341,0.07145480066537857,0.9693971276283264,0.0019877362065017223
289,1.4197694063186646,25.957069752689527,0.14990293979644775,15.161110782240822,0.16426780819892883,21.919709438671315,0.007740527391433716,2.64748354666857,-0.012080136686563492,18.18236930187897,-0.006662525236606598,14.00027607814735,0.09920394420623779,0.7527036666870117,0.11946691572666168,1.23824942111969,0.0011588282650336623,0.8010993003845215,0.07155847549438477,0.9697584509849548,0.0019844055641442537
290,1.4197872877120972,25.956983294248484,0.1472458839416504,15.16100847994304,0.1474015861749649,21.91295687094706,0.007763117551803589,2.6478636472892205,-0.016232876107096672,18.182629969634295,-0.009274572134017944,13.998248302052586,-0.10112205147743225,0.7527705430984497,0.11922546476125717,1.2379233837127686,0.00117472093552351,0.8010478019714355,0.07167335599660873,0.9700279831886292,0.001981440233066678
